area_id,area_name,wkt
670_1,APFX Polygon 1,"POLYGON ((-104.876161 39.631495, -104.876161 39.631495, -104.876161 39.631495, -104.876161 39.631495, -104.876161 39.631495, -104.876161 39.631495, -104.876161 39.631495, -104.876161 39.631495, -104.875949 39.631257, -104.875949 39.631257, -104.875949 39.631257, -104.875949 39.631257, -104.875949 39.631257, -104.875949 39.631257, -104.875949 39.631257, -104.875949 39.631257, -104.875837 39.631044, -104.875837 39.631044, -104.875837 39.631044, -104.875837 39.631044, -104.875837 39.631044, -104.875837 39.631044, -104.875837 39.631044, -104.875837 39.631044, -104.875772 39.630753, -104.875772 39.630753, -104.875772 39.630753, -104.875772 39.630753, -104.875772 39.630753, -104.875772 39.630753, -104.875772 39.630753, -104.875772 39.630753, -104.875741 39.630509, -104.875741 39.630509, -104.875741 39.630509, -104.875741 39.630509, -104.875741 39.630509, -104.875741 39.630509, -104.875741 39.630509, -104.875741 39.630509, -104.875761 39.629805, -104.875761 39.629805, -104.875761 39.629805, -104.875761 39.629805, -104.875761 39.629805, -104.875761 39.629805, -104.875761 39.629805, -104.875761 39.629805, -104.875775 39.628188, -104.875775 39.628188, -104.875775 39.628188, -104.875775 39.628188, -104.875775 39.628188, -104.875775 39.628188, -104.875775 39.628188, -104.875775 39.628188, -104.874927 39.628126, -104.874927 39.628126, -104.874927 39.628126, -104.874927 39.628126, -104.874927 39.628126, -104.874927 39.628126, -104.874927 39.628126, -104.874927 39.628126, -104.869716 39.627112, -104.869716 39.627112, -104.869716 39.627112, -104.869716 39.627112, -104.869716 39.627112, -104.869716 39.627112, -104.869716 39.627112, -104.869716 39.627112, -104.866424 39.62622, -104.866424 39.62622, -104.866424 39.62622, -104.866424 39.62622, -104.866424 39.62622, -104.866424 39.62622, -104.866424 39.62622, -104.866424 39.62622, -104.866439 39.624561, -104.866439 39.624561, -104.866439 39.624561, -104.866439 39.624561, -104.866439 39.624561, -104.866439 39.624561, -104.866439 39.624561, -104.866439 39.624561, -104.847547 39.624457, -104.847547 39.624457, -104.847547 39.624457, -104.847547 39.624457, -104.847547 39.624457, -104.847547 39.624457, -104.847547 39.624457, -104.847547 39.624457, -104.84764 39.616184, -104.84764 39.616184, -104.84764 39.616184, -104.84764 39.616184, -104.84764 39.616184, -104.84764 39.616184, -104.84764 39.616184, -104.84764 39.616184, -104.847751 39.604253, -104.847751 39.604253, -104.847751 39.604253, -104.847751 39.604253, -104.847751 39.604253, -104.847751 39.604253, -104.847751 39.604253, -104.847751 39.604253, -104.847836 39.594764, -104.847836 39.594764, -104.847836 39.594764, -104.847836 39.594764, -104.847836 39.594764, -104.847836 39.594764, -104.847836 39.594764, -104.847836 39.594764, -104.857327 39.594795, -104.857327 39.594795, -104.857327 39.594795, -104.857327 39.594795, -104.857327 39.594795, -104.857327 39.594795, -104.857327 39.594795, -104.857327 39.594795, -104.866603 39.594825, -104.866603 39.594825, -104.866603 39.594825, -104.866603 39.594825, -104.866603 39.594825, -104.866603 39.594825, -104.866603 39.594825, -104.866603 39.594825, -104.866626 39.592249, -104.866626 39.592249, -104.866626 39.592249, -104.866626 39.592249, -104.866626 39.592249, -104.866626 39.592249, -104.866626 39.592249, -104.866626 39.592249, -104.883457 39.592333, -104.883457 39.592333, -104.883457 39.592333, -104.883457 39.592333, -104.883457 39.592333, -104.883457 39.592333, -104.883457 39.592333, -104.883457 39.592333, -104.884489 39.594115, -104.884489 39.594115, -104.884489 39.594115, -104.884489 39.594115, -104.884489 39.594115, -104.884489 39.594115, -104.884489 39.594115, -104.884489 39.594115, -104.884512 39.594156, -104.884512 39.594156, -104.884512 39.594156, -104.884512 39.594156, -104.884512 39.594156, -104.884512 39.594156, -104.884512 39.594156, -104.884512 39.594156, -104.884863 39.594762, -104.884863 39.594762, -104.884863 39.594762, -104.884863 39.594762, -104.884863 39.594762, -104.884863 39.594762, -104.884863 39.594762, -104.884863 39.594762, -104.884915 39.594852, -104.884915 39.594852, -104.884915 39.594852, -104.884915 39.594852, -104.884915 39.594852, -104.884915 39.594852, -104.884915 39.594852, -104.884915 39.594852, -104.885538 39.595922, -104.885538 39.595922, -104.885538 39.595922, -104.885538 39.595922, -104.885538 39.595922, -104.885538 39.595922, -104.885538 39.595922, -104.885538 39.595922, -104.886073 39.596842, -104.886073 39.596842, -104.886073 39.596842, -104.886073 39.596842, -104.886073 39.596842, -104.886073 39.596842, -104.886073 39.596842, -104.886073 39.596842, -104.889293 39.602419, -104.889293 39.602419, -104.889293 39.602419, -104.889293 39.602419, -104.889293 39.602419, -104.889293 39.602419, -104.889293 39.602419, -104.889293 39.602419, -104.889278 39.602419, -104.889278 39.602419, -104.889278 39.602419, -104.889278 39.602419, -104.889278 39.602419, -104.889278 39.602419, -104.889278 39.602419, -104.889278 39.602419, -104.889719 39.603172, -104.889719 39.603172, -104.889719 39.603172, -104.889719 39.603172, -104.889719 39.603172, -104.889719 39.603172, -104.889719 39.603172, -104.889719 39.603172, -104.89038 39.6043, -104.89038 39.6043, -104.89038 39.6043, -104.89038 39.6043, -104.89038 39.6043, -104.89038 39.6043, -104.89038 39.6043, -104.89038 39.6043, -104.891775 39.606714, -104.891775 39.606714, -104.891775 39.606714, -104.891775 39.606714, -104.891775 39.606714, -104.891775 39.606714, -104.891775 39.606714, -104.891775 39.606714, -104.892636 39.608204, -104.892636 39.608204, -104.892636 39.608204, -104.892636 39.608204, -104.892636 39.608204, -104.892636 39.608204, -104.892636 39.608204, -104.892636 39.608204, -104.893239 39.609262, -104.893239 39.609262, -104.893239 39.609262, -104.893239 39.609262, -104.893239 39.609262, -104.893239 39.609262, -104.893239 39.609262, -104.893239 39.609262, -104.892375 39.609267, -104.892375 39.609267, -104.892375 39.609267, -104.892375 39.609267, -104.892375 39.609267, -104.892375 39.609267, -104.892375 39.609267, -104.892375 39.609267, -104.890929 39.609271, -104.890929 39.609271, -104.890929 39.609271, -104.890929 39.609271, -104.890929 39.609271, -104.890929 39.609271, -104.890929 39.609271, -104.890929 39.609271, -104.89015 39.609344, -104.89015 39.609344, -104.89015 39.609344, -104.89015 39.609344, -104.89015 39.609344, -104.89015 39.609344, -104.89015 39.609344, -104.89015 39.609344, -104.888551 39.609614, -104.888551 39.609614, -104.888551 39.609614, -104.888551 39.609614, -104.888551 39.609614, -104.888551 39.609614, -104.888551 39.609614, -104.888551 39.609614, -104.888203 39.609612, -104.888203 39.609612, -104.888203 39.609612, -104.888203 39.609612, -104.888203 39.609612, -104.888203 39.609612, -104.888203 39.609612, -104.888203 39.609612, -104.887893 39.609613, -104.887893 39.609613, -104.887893 39.609613, -104.887893 39.609613, -104.887893 39.609613, -104.887893 39.609613, -104.887893 39.609613, -104.887893 39.609613, -104.887451 39.609614, -104.887451 39.609614, -104.887451 39.609614, -104.887451 39.609614, -104.887451 39.609614, -104.887451 39.609614, -104.887451 39.609614, -104.887451 39.609614, -104.886689 39.609616, -104.886689 39.609616, -104.886689 39.609616, -104.886689 39.609616, -104.886689 39.609616, -104.886689 39.609616, -104.886689 39.609616, -104.886689 39.609616, -104.886283 39.609617, -104.886283 39.609617, -104.886283 39.609617, -104.886283 39.609617, -104.886283 39.609617, -104.886283 39.609617, -104.886283 39.609617, -104.886283 39.609617, -104.886061 39.609616, -104.886061 39.609616, -104.886061 39.609616, -104.886061 39.609616, -104.886061 39.609616, -104.886061 39.609616, -104.886061 39.609616, -104.886061 39.609616, -104.885667 39.609614, -104.885667 39.609614, -104.885667 39.609614, -104.885667 39.609614, -104.885667 39.609614, -104.885667 39.609614, -104.885667 39.609614, -104.885667 39.609614, -104.885626 39.614332, -104.885626 39.614332, -104.885626 39.614332, -104.885626 39.614332, -104.885626 39.614332, -104.885626 39.614332, -104.885626 39.614332, -104.885626 39.614332, -104.885521 39.624114, -104.885521 39.624114, -104.885521 39.624114, -104.885521 39.624114, -104.885521 39.624114, -104.885521 39.624114, -104.885521 39.624114, -104.885521 39.624114, -104.885489 39.627091, -104.885489 39.627091, -104.885489 39.627091, -104.885489 39.627091, -104.885489 39.627091, -104.885489 39.627091, -104.885489 39.627091, -104.885489 39.627091, -104.885456 39.630115, -104.885456 39.630115, -104.885456 39.630115, -104.885456 39.630115, -104.885456 39.630115, -104.885456 39.630115, -104.885456 39.630115, -104.885456 39.630115, -104.885442 39.631461, -104.885442 39.631461, -104.885442 39.631461, -104.885442 39.631461, -104.885442 39.631461, -104.885442 39.631461, -104.885442 39.631461, -104.885442 39.631461, -104.885239 39.63146, -104.885239 39.63146, -104.885239 39.63146, -104.885239 39.63146, -104.885239 39.63146, -104.885239 39.63146, -104.885239 39.63146, -104.885239 39.63146, -104.883348 39.63145, -104.883348 39.63145, -104.883348 39.63145, -104.883348 39.63145, -104.883348 39.63145, -104.883348 39.63145, -104.883348 39.63145, -104.883348 39.63145, -104.878945 39.631447, -104.878945 39.631447, -104.878945 39.631447, -104.878945 39.631447, -104.878945 39.631447, -104.878945 39.631447, -104.878945 39.631447, -104.878945 39.631447, -104.878697 39.631498, -104.878697 39.631498, -104.878697 39.631498, -104.878697 39.631498, -104.878697 39.631498, -104.878697 39.631498, -104.878697 39.631498, -104.878697 39.631498, -104.878374 39.631605, -104.878374 39.631605, -104.878374 39.631605, -104.878374 39.631605, -104.878374 39.631605, -104.878374 39.631605, -104.878374 39.631605, -104.878374 39.631605, -104.878031 39.63181, -104.878031 39.63181, -104.878031 39.63181, -104.878031 39.63181, -104.878031 39.63181, -104.878031 39.63181, -104.878031 39.63181, -104.878031 39.63181, -104.877649 39.632228, -104.877649 39.632228, -104.877649 39.632228, -104.877649 39.632228, -104.877649 39.632228, -104.877649 39.632228, -104.877649 39.632228, -104.877649 39.632228, -104.876514 39.631714, -104.876514 39.631714, -104.876514 39.631714, -104.876514 39.631714, -104.876514 39.631714, -104.876514 39.631714, -104.876514 39.631714, -104.876514 39.631714, -104.876161 39.631495, -104.876161 39.631495, -104.876161 39.631495, -104.876161 39.631495, -104.876161 39.631495, -104.876161 39.631495, -104.876161 39.631495, -104.876161 39.631495))"
672_5,BMFX Polygon 5,"POLYGON ((-105.072476 39.898493, -105.072476 39.898493, -105.072476 39.898493, -105.072476 39.898493, -105.072476 39.898493, -105.072476 39.898493, -105.072476 39.898493, -105.072476 39.898493, -105.072479 39.897446, -105.072479 39.897446, -105.072479 39.897446, -105.072479 39.897446, -105.072479 39.897446, -105.072479 39.897446, -105.072479 39.897446, -105.072479 39.897446, -105.074293 39.897452, -105.074293 39.897452, -105.074293 39.897452, -105.074293 39.897452, -105.074293 39.897452, -105.074293 39.897452, -105.074293 39.897452, -105.074293 39.897452, -105.074282 39.8985, -105.074282 39.8985, -105.074282 39.8985, -105.074282 39.8985, -105.074282 39.8985, -105.074282 39.8985, -105.074282 39.8985, -105.074282 39.8985, -105.072476 39.898493, -105.072476 39.898493, -105.072476 39.898493, -105.072476 39.898493, -105.072476 39.898493, -105.072476 39.898493, -105.072476 39.898493, -105.072476 39.898493))"
672_6,BMFX Polygon 6,"POLYGON ((-105.092552 39.903153, -105.092552 39.903153, -105.092552 39.903153, -105.092552 39.903153, -105.092552 39.903153, -105.092552 39.903153, -105.092552 39.903153, -105.092552 39.903153, -105.092554 39.902895, -105.092554 39.902895, -105.092554 39.902895, -105.092554 39.902895, -105.092554 39.902895, -105.092554 39.902895, -105.092554 39.902895, -105.092554 39.902895, -105.092895 39.902896, -105.092895 39.902896, -105.092895 39.902896, -105.092895 39.902896, -105.092895 39.902896, -105.092895 39.902896, -105.092895 39.902896, -105.092895 39.902896, -105.092894 39.903155, -105.092894 39.903155, -105.092894 39.903155, -105.092894 39.903155, -105.092894 39.903155, -105.092894 39.903155, -105.092894 39.903155, -105.092894 39.903155, -105.092552 39.903153, -105.092552 39.903153, -105.092552 39.903153, -105.092552 39.903153, -105.092552 39.903153, -105.092552 39.903153, -105.092552 39.903153, -105.092552 39.903153))"
672_7,BMFX Polygon 7,"POLYGON ((-105.050814 39.909878, -105.050814 39.909878, -105.050814 39.909878, -105.050814 39.909878, -105.050814 39.909878, -105.050814 39.909878, -105.050814 39.909878, -105.050814 39.909878, -105.050814 39.909785, -105.050814 39.909785, -105.050814 39.909785, -105.050814 39.909785, -105.050814 39.909785, -105.050814 39.909785, -105.050814 39.909785, -105.050814 39.909785, -105.051048 39.909786, -105.051048 39.909786, -105.051048 39.909786, -105.051048 39.909786, -105.051048 39.909786, -105.051048 39.909786, -105.051048 39.909786, -105.051048 39.909786, -105.051047 39.909879, -105.051047 39.909879, -105.051047 39.909879, -105.051047 39.909879, -105.051047 39.909879, -105.051047 39.909879, -105.051047 39.909879, -105.051047 39.909879, -105.050814 39.909878, -105.050814 39.909878, -105.050814 39.909878, -105.050814 39.909878, -105.050814 39.909878, -105.050814 39.909878, -105.050814 39.909878, -105.050814 39.909878))"
